scenario_id,scenario_class,fixed_130m_truth_T_ref_m2_s,fixed_130m_truth_S_ref,fixed_130m_support_definition,fixed_130m_support_target_spread,archive_note
mega_homogeneous_confined_00116,homogeneous confined,5.000000000000022e-05,0.001,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.2702381544273196,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_homogeneous_confined_00117,homogeneous confined,5.000000000000022e-05,0.001,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.2267552091825564,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_homogeneous_confined_00118,homogeneous confined,5.000000000000022e-05,0.001,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.2702381544273196,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_homogeneous_confined_00119,homogeneous confined,5.000000000000022e-05,0.001,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.2702381544273196,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_homogeneous_confined_00120,homogeneous confined,5.000000000000013e-05,0.001,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.212746053553363,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_homogeneous_confined_00121,homogeneous confined,5.000000000000022e-05,0.001,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.2702381544273196,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_homogeneous_confined_00122,homogeneous confined,5.000000000000022e-05,0.001,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.2702381544273196,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_homogeneous_confined_00123,homogeneous confined,5.000000000000022e-05,0.001,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.2267552091825564,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_homogeneous_confined_00124,homogeneous confined,5.000000000000022e-05,0.001,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.2702381544273196,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_homogeneous_confined_00125,homogeneous confined,5.000000000000013e-05,0.001,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.212746053553363,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_homogeneous_confined_00126,homogeneous confined,5.000000000000022e-05,0.001,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.2702381544273196,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_homogeneous_confined_00127,homogeneous confined,5.000000000000022e-05,0.001,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.2267552091825564,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_homogeneous_confined_00128,homogeneous confined,5.000000000000022e-05,0.001,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.2702381544273196,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_homogeneous_confined_00129,homogeneous confined,5.000000000000022e-05,0.001,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.2267552091825564,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_homogeneous_confined_00130,homogeneous confined,5.000000000000022e-05,0.001,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.2702381544273196,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_homogeneous_confined_00131,homogeneous confined,5.000000000000022e-05,0.001,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.2267552091825564,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_homogeneous_confined_00132,homogeneous confined,5.000000000000013e-05,0.001,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.212746053553363,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_homogeneous_confined_00133,homogeneous confined,5.000000000000022e-05,0.001,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.2702381544273196,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_homogeneous_confined_00134,homogeneous confined,5.000000000000022e-05,0.001,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.2702381544273196,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_homogeneous_confined_00135,homogeneous confined,5.000000000000022e-05,0.001,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.2702381544273196,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_homogeneous_confined_00136,homogeneous confined,5.000000000000022e-05,0.001,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.2702381544273196,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
